<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,5,20181206,174500,160.5400000,160.7000000,160.3000000,160.6500000,393700
GAZP,5,20181206,175000,160.6000000,160.6900000,160.3000000,160.4200000,451250
GAZP,5,20181206,175500,160.4500000,160.5000000,160.0100000,160.1000000,149560
GAZP,5,20181206,180000,160.1000000,160.3700000,160.0700000,160.2300000,77350
GAZP,5,20181206,180500,160.2300000,160.3900000,160.1400000,160.3200000,53900
GAZP,5,20181206,181000,160.2300000,160.5600000,160.1300000,160.5500000,221270
GAZP,5,20181206,181500,160.4900000,160.5300000,160.2800000,160.5000000,103540
GAZP,5,20181206,182000,160.5000000,160.5700000,160.1800000,160.3600000,161730
GAZP,5,20181206,182500,160.3600000,160.4100000,160.0800000,160.2400000,224150
GAZP,5,20181206,183000,160.2000000,160.4700000,160.2000000,160.3200000,256250
GAZP,5,20181206,183500,160.3500000,160.3500000,160.1700000,160.2200000,354230
GAZP,5,20181206,184000,160.1900000,160.4800000,159.8300000,160.4200000,870760
GAZP,5,20181206,185000,160.6200000,160.6200000,160.6200000,160.6200000,1124810
GAZP,5,20181207,100500,160.8300000,161.7000000,160.7400000,160.9700000,424630
GAZP,5,20181207,101000,161.0600000,161.1000000,160.8600000,161.0800000,90910
GAZP,5,20181207,101500,161.1000000,161.5000000,161.0100000,161.3900000,321910
GAZP,5,20181207,102000,161.3500000,161.4000000,161.0500000,161.0500000,207040
GAZP,5,20181207,102500,161.1000000,161.2100000,160.8000000,161.1800000,114320
GAZP,5,20181207,103000,161.1800000,161.4100000,161.1300000,161.2500000,51130
GAZP,5,20181207,103500,161.2300000,161.3000000,161.0500000,161.2100000,34540
GAZP,5,20181207,104000,161.2700000,161.4200000,161.1500000,161.2300000,72790
GAZP,5,20181207,104500,161.2300000,161.3400000,161.1500000,161.3300000,32160
GAZP,5,20181207,105000,161.2900000,161.4800000,161.2100000,161.4800000,108600
GAZP,5,20181207,105500,161.4600000,161.5000000,161.3300000,161.3500000,139030
GAZP,5,20181207,110000,161.4000000,161.4500000,161.2100000,161.2900000,44940
GAZP,5,20181207,110500,161.2100000,161.3500000,160.7500000,161.0400000,195730
GAZP,5,20181207,111000,161.0200000,161.2600000,160.8700000,161.0000000,234570
GAZP,5,20181207,111500,161.0000000,161.0000000,160.7100000,160.9700000,423960
GAZP,5,20181207,112000,160.8900000,161.0000000,160.8200000,160.9200000,200610
GAZP,5,20181207,112500,160.9200000,161.2400000,160.8600000,161.2100000,385480
GAZP,5,20181207,113000,161.2100000,161.5000000,161.2100000,161.2700000,567640
GAZP,5,20181207,113500,161.2700000,161.3000000,160.9400000,160.9900000,262860
GAZP,5,20181207,114000,160.9900000,161.2500000,160.9200000,161.2000000,252390
GAZP,5,20181207,114500,161.2000000,161.2000000,161.0800000,161.1900000,213170
GAZP,5,20181207,115000,161.1900000,161.2000000,161.0500000,161.0500000,329740
GAZP,5,20181207,115500,161.0900000,161.2000000,160.9500000,161.0800000,221740
GAZP,5,20181207,120000,161.0900000,161.2000000,161.0900000,161.1700000,81680
GAZP,5,20181207,120500,161.2000000,161.2000000,160.9600000,160.9900000,174900
GAZP,5,20181207,121000,160.9500000,161.2000000,160.9400000,161.1900000,120130
GAZP,5,20181207,121500,161.1400000,161.1900000,160.8800000,160.9000000,144610
GAZP,5,20181207,122000,160.9000000,160.9100000,160.4200000,160.6500000,642360
GAZP,5,20181207,122500,160.6800000,160.6900000,160.3100000,160.5000000,293930
GAZP,5,20181207,123000,160.5400000,160.9200000,160.5400000,160.8400000,241910
GAZP,5,20181207,123500,160.8300000,160.9500000,160.5900000,160.7000000,190820
GAZP,5,20181207,124000,160.6900000,160.8700000,160.6300000,160.8300000,144020
GAZP,5,20181207,124500,160.8500000,161.0000000,160.7600000,160.9200000,91610
GAZP,5,20181207,125000,160.9500000,160.9500000,160.7800000,160.9400000,74740
GAZP,5,20181207,125500,160.9000000,161.1400000,160.9000000,161.1200000,247410
GAZP,5,20181207,130000,161.1200000,161.2000000,160.7800000,160.8800000,180450
GAZP,5,20181207,130500,160.8700000,160.9100000,160.6600000,160.8100000,157800
GAZP,5,20181207,131000,160.8100000,161.0000000,160.7500000,160.9200000,203960
GAZP,5,20181207,131500,160.9100000,161.0000000,160.8000000,160.8000000,96890
GAZP,5,20181207,132000,160.8100000,161.0000000,160.7800000,160.9500000,127790
GAZP,5,20181207,132500,160.9100000,161.0000000,160.7200000,160.9800000,91700
GAZP,5,20181207,133000,160.9900000,161.0000000,160.8200000,160.9000000,256000
GAZP,5,20181207,133500,160.9100000,161.0000000,160.8500000,160.9300000,101840
GAZP,5,20181207,134000,160.9200000,161.0000000,160.8200000,160.8800000,87930
GAZP,5,20181207,134500,160.8800000,161.0000000,160.8200000,160.9700000,119340
GAZP,5,20181207,135000,160.9700000,161.0000000,160.8500000,160.9400000,101890
GAZP,5,20181207,135500,160.9800000,161.0000000,160.8600000,160.9900000,77200
GAZP,5,20181207,140000,160.9800000,161.0000000,160.8900000,160.9300000,168540
GAZP,5,20181207,140500,160.9900000,161.0000000,160.9300000,160.9900000,316120
GAZP,5,20181207,141000,160.9700000,161.0000000,160.9200000,161.0000000,128810
GAZP,5,20181207,141500,161.0000000,161.0000000,160.9800000,161.0000000,144350
GAZP,5,20181207,142000,161.0000000,161.0000000,160.8500000,160.9000000,121180
GAZP,5,20181207,142500,160.8500000,160.9800000,160.8500000,160.9300000,44600
GAZP,5,20181207,143000,160.9400000,161.0000000,160.5400000,160.5900000,219600
GAZP,5,20181207,143500,160.5900000,160.6000000,160.4500000,160.5000000,217270
GAZP,5,20181207,144000,160.5200000,160.5500000,160.3200000,160.5100000,105170
GAZP,5,20181207,144500,160.4700000,160.5900000,160.4500000,160.5800000,59020
GAZP,5,20181207,145000,160.5800000,160.6000000,160.3600000,160.3600000,99710
GAZP,5,20181207,145500,160.4000000,160.4000000,160.1100000,160.1600000,197140
GAZP,5,20181207,150000,160.1300000,160.1900000,159.6700000,159.7400000,498920
GAZP,5,20181207,150500,159.7800000,160.1200000,159.7000000,160.1200000,97930
GAZP,5,20181207,151000,160.1200000,160.2900000,160.0200000,160.2900000,125520
GAZP,5,20181207,151500,160.2900000,160.5800000,160.2100000,160.2700000,256560
GAZP,5,20181207,152000,160.2800000,160.4300000,160.2800000,160.4000000,124260
GAZP,5,20181207,152500,160.4100000,160.4100000,160.1300000,160.3000000,73460
GAZP,5,20181207,153000,160.3100000,160.4300000,160.2400000,160.3500000,54550
GAZP,5,20181207,153500,160.3100000,160.4200000,160.1300000,160.1400000,77790
GAZP,5,20181207,154000,160.1200000,160.2400000,160.0700000,160.2000000,62880
GAZP,5,20181207,154500,160.2400000,160.4600000,160.2100000,160.4400000,66630
GAZP,5,20181207,155000,160.4500000,160.5000000,160.3300000,160.4500000,147460
GAZP,5,20181207,155500,160.4800000,160.7900000,160.4500000,160.7700000,162980
GAZP,5,20181207,160000,160.7600000,160.7600000,160.4800000,160.4800000,142820
GAZP,5,20181207,160500,160.5400000,161.0000000,160.4900000,161.0000000,681090
GAZP,5,20181207,161000,161.0000000,161.0000000,160.4000000,160.7500000,525160
GAZP,5,20181207,161500,160.7500000,160.9700000,160.6600000,160.9700000,115880
GAZP,5,20181207,162000,160.9800000,161.1600000,160.8400000,160.9400000,901780
GAZP,5,20181207,162500,160.9700000,161.0000000,160.8000000,160.9300000,243200
GAZP,5,20181207,163000,160.9500000,161.0000000,160.8700000,160.9800000,205730
GAZP,5,20181207,163500,160.9900000,161.0000000,160.8000000,160.9700000,494710
GAZP,5,20181207,164000,160.9300000,161.0000000,160.6700000,160.8800000,336380
GAZP,5,20181207,164500,160.9500000,161.2000000,160.7600000,160.9800000,1681270
GAZP,5,20181207,165000,161.0000000,161.0000000,160.8500000,160.9700000,713290
GAZP,5,20181207,165500,160.9700000,161.0000000,160.6900000,160.7800000,436540
GAZP,5,20181207,170000,160.8400000,161.0000000,160.6000000,160.9500000,255710
GAZP,5,20181207,170500,160.9500000,161.0000000,160.7600000,160.9900000,346540
GAZP,5,20181207,171000,161.0000000,161.0000000,160.9600000,160.9900000,387540
GAZP,5,20181207,171500,160.9900000,161.7500000,160.9500000,161.7500000,991200
GAZP,5,20181207,172000,161.7300000,161.9500000,161.7000000,161.8800000,487850
GAZP,5,20181207,172500,161.8800000,162.0000000,161.8200000,161.9200000,427910
GAZP,5,20181207,173000,161.9500000,162.0000000,161.5300000,162.0000000,481760
GAZP,5,20181207,173500,162.0000000,162.4300000,161.8000000,162.2600000,702110
GAZP,5,20181207,174000,162.3100000,162.7500000,162.2900000,162.6700000,495920
GAZP,5,20181207,174500,162.6900000,162.8600000,162.4300000,162.6400000,531770
GAZP,5,20181207,175000,162.6300000,162.9600000,162.5300000,162.7000000,364040
GAZP,5,20181207,175500,162.7000000,162.7000000,162.5200000,162.5600000,175370
GAZP,5,20181207,180000,162.5200000,162.6500000,162.4600000,162.6200000,181240
GAZP,5,20181207,180500,162.6500000,162.7000000,162.4900000,162.5400000,351600
GAZP,5,20181207,181000,162.5500000,162.6500000,162.3000000,162.4100000,419570
GAZP,5,20181207,181500,162.3600000,162.6000000,162.3300000,162.5200000,220280
GAZP,5,20181207,182000,162.5300000,162.8400000,162.5200000,162.7400000,428980
GAZP,5,20181207,182500,162.7400000,162.8300000,162.6800000,162.7100000,310300
GAZP,5,20181207,183000,162.7400000,162.8000000,162.7000000,162.7400000,457970
GAZP,5,20181207,183500,162.7400000,162.9800000,162.7000000,162.8600000,742760
GAZP,5,20181207,184000,162.8600000,163.1500000,162.7000000,162.8900000,837740
GAZP,5,20181207,185000,163.0000000,163.0000000,163.0000000,163.0000000,1271860
GAZP,5,20181210,100500,161.5000000,161.9500000,161.2500000,161.7100000,414870
GAZP,5,20181210,101000,161.7900000,161.7900000,161.5800000,161.6900000,110880
GAZP,5,20181210,101500,161.6100000,162.0900000,161.5400000,162.0700000,207170
GAZP,5,20181210,102000,162.0600000,162.2200000,162.0000000,162.0700000,144730
GAZP,5,20181210,102500,162.0300000,162.1000000,162.0000000,162.0500000,73650
GAZP,5,20181210,103000,162.0100000,162.0400000,161.8000000,161.8300000,114570
GAZP,5,20181210,103500,161.8400000,161.8800000,161.5900000,161.6500000,75390
GAZP,5,20181210,104000,161.6200000,161.8400000,161.6200000,161.8300000,79730
GAZP,5,20181210,104500,161.8000000,162.0900000,161.8000000,162.0200000,154390
GAZP,5,20181210,105000,162.0200000,162.3000000,161.9500000,162.1800000,79080
GAZP,5,20181210,105500,162.1100000,162.1800000,161.7100000,161.8900000,53100
GAZP,5,20181210,110000,161.9100000,162.1500000,161.9100000,162.0700000,67400
GAZP,5,20181210,110500,162.1000000,162.5000000,161.8200000,162.5000000,430610
GAZP,5,20181210,111000,162.4800000,162.5000000,162.3200000,162.3600000,182460
GAZP,5,20181210,111500,162.3700000,162.4800000,162.3100000,162.4300000,46640
GAZP,5,20181210,112000,162.3500000,162.3600000,161.6700000,161.9300000,193330
GAZP,5,20181210,112500,161.9000000,161.9500000,161.4000000,161.8100000,239030
GAZP,5,20181210,113000,161.8000000,161.8000000,161.3100000,161.3500000,121500
GAZP,5,20181210,113500,161.3100000,161.6900000,161.3000000,161.6900000,76510
GAZP,5,20181210,114000,161.6900000,161.8700000,161.6900000,161.7900000,36710
GAZP,5,20181210,114500,161.7500000,161.7500000,161.0400000,161.2200000,215930
GAZP,5,20181210,115000,161.3000000,161.5000000,161.1900000,161.3100000,55050
GAZP,5,20181210,115500,161.3000000,161.5200000,161.2500000,161.2800000,71340
GAZP,5,20181210,120000,161.2800000,161.2800000,160.7700000,160.8700000,503080
GAZP,5,20181210,120500,160.7900000,161.3500000,160.7500000,161.3500000,123210
GAZP,5,20181210,121000,161.3100000,161.4800000,161.1300000,161.3400000,71260
GAZP,5,20181210,121500,161.3700000,161.4800000,161.3500000,161.4200000,20570
GAZP,5,20181210,122000,161.4000000,161.6200000,161.3500000,161.6100000,39390
GAZP,5,20181210,122500,161.6000000,161.6200000,161.4600000,161.4600000,13280
GAZP,5,20181210,123000,161.4000000,161.4600000,161.2200000,161.3000000,80790
GAZP,5,20181210,123500,161.3000000,161.3500000,161.0400000,161.1700000,107720
GAZP,5,20181210,124000,161.1300000,161.4000000,161.1300000,161.3100000,53870
GAZP,5,20181210,124500,161.3100000,161.7200000,161.2900000,161.7200000,167850
GAZP,5,20181210,125000,161.7100000,161.7300000,161.5900000,161.6700000,44760
GAZP,5,20181210,125500,161.6500000,161.6500000,161.0900000,161.1800000,92540
GAZP,5,20181210,130000,161.2900000,161.3000000,161.0600000,161.1000000,99150
GAZP,5,20181210,130500,161.0900000,161.2200000,161.0100000,161.2200000,47380
GAZP,5,20181210,131000,161.2000000,161.2200000,160.8700000,161.0500000,156600
GAZP,5,20181210,131500,161.0900000,161.1100000,160.9600000,161.1100000,48950
GAZP,5,20181210,132000,161.1600000,161.1700000,160.7700000,160.9000000,185610
GAZP,5,20181210,132500,160.9100000,160.9500000,160.7000000,160.7900000,164130
GAZP,5,20181210,133000,160.7800000,160.9000000,160.7000000,160.7600000,153570
GAZP,5,20181210,133500,160.7600000,160.9100000,160.6800000,160.9100000,54610
GAZP,5,20181210,134000,160.8900000,161.0000000,160.7100000,160.9700000,66380
GAZP,5,20181210,134500,160.9400000,161.0000000,160.8100000,160.8700000,79930
GAZP,5,20181210,135000,160.9100000,161.1400000,160.8200000,161.0200000,84670
GAZP,5,20181210,135500,161.1000000,161.1300000,160.8900000,160.9100000,32460
GAZP,5,20181210,140000,160.9300000,161.2000000,160.9100000,161.1500000,45180
GAZP,5,20181210,140500,161.1900000,161.2000000,161.1600000,161.1600000,8980
GAZP,5,20181210,141000,161.1600000,161.4000000,161.1500000,161.2700000,79420
GAZP,5,20181210,141500,161.2400000,161.4700000,161.2000000,161.4000000,112910
GAZP,5,20181210,142000,161.4400000,161.4400000,161.1700000,161.2000000,60920
GAZP,5,20181210,142500,161.1900000,161.2000000,161.1000000,161.1500000,71900
GAZP,5,20181210,143000,161.1400000,161.1500000,161.0000000,161.0000000,49650
GAZP,5,20181210,143500,161.0100000,161.0900000,160.9300000,161.0800000,32270
GAZP,5,20181210,144000,161.0400000,161.1200000,160.9500000,161.1200000,33600
GAZP,5,20181210,144500,161.0600000,161.1200000,160.9200000,161.0500000,81710
GAZP,5,20181210,145000,161.0500000,161.0600000,160.8600000,160.8600000,256750
GAZP,5,20181210,145500,160.8800000,161.0000000,160.8800000,160.9400000,39720
GAZP,5,20181210,150000,160.9900000,161.0000000,160.9000000,160.9400000,80610
GAZP,5,20181210,150500,160.9900000,161.1500000,160.9200000,161.0500000,58880
GAZP,5,20181210,151000,161.0000000,161.0800000,160.9200000,161.0200000,42830
GAZP,5,20181210,151500,161.0600000,161.1800000,161.0000000,161.1800000,93580
GAZP,5,20181210,152000,161.1800000,161.1800000,160.9700000,161.1200000,45020
GAZP,5,20181210,152500,161.0700000,161.1800000,161.0000000,161.1800000,53870
GAZP,5,20181210,153000,161.1500000,161.1800000,161.0200000,161.0800000,98640
GAZP,5,20181210,153500,161.0800000,161.1800000,161.0300000,161.1800000,40980
GAZP,5,20181210,154000,161.1300000,161.3000000,161.1000000,161.2500000,99520
GAZP,5,20181210,154500,161.2400000,161.4900000,161.2000000,161.4900000,101830
GAZP,5,20181210,155000,161.4900000,161.6100000,161.4400000,161.5500000,124230
GAZP,5,20181210,155500,161.5500000,161.6400000,161.4000000,161.5900000,57930
GAZP,5,20181210,160000,161.6300000,161.7300000,161.5500000,161.7300000,128750
GAZP,5,20181210,160500,161.7500000,161.9900000,161.6000000,161.7000000,212370
GAZP,5,20181210,161000,161.6900000,161.8700000,161.6800000,161.8200000,42520
GAZP,5,20181210,161500,161.8000000,161.8700000,161.6000000,161.8400000,145530
GAZP,5,20181210,162000,161.8200000,161.8400000,161.5900000,161.8000000,79240
GAZP,5,20181210,162500,161.8000000,162.1200000,161.7900000,162.0600000,175700
GAZP,5,20181210,163000,162.0600000,162.4400000,161.9800000,162.4000000,253480
GAZP,5,20181210,163500,162.4000000,162.4200000,162.2400000,162.2500000,159850
GAZP,5,20181210,164000,162.2400000,162.4400000,162.2200000,162.2400000,120860
GAZP,5,20181210,164500,162.2900000,162.4100000,162.2900000,162.3800000,100250
GAZP,5,20181210,165000,162.3500000,162.4400000,162.3100000,162.3400000,132650
GAZP,5,20181210,165500,162.3800000,162.4400000,162.2000000,162.3100000,114320
GAZP,5,20181210,170000,162.3100000,162.3300000,162.1700000,162.1700000,86210
GAZP,5,20181210,170500,162.1700000,162.1900000,161.8600000,161.8600000,163390
GAZP,5,20181210,171000,161.9200000,161.9600000,161.7000000,161.8100000,125450
GAZP,5,20181210,171500,161.7700000,161.7900000,161.4000000,161.4400000,191710
GAZP,5,20181210,172000,161.4300000,161.4900000,161.0400000,161.0500000,336300
GAZP,5,20181210,172500,161.0500000,161.3800000,161.0000000,161.0600000,266680
GAZP,5,20181210,173000,161.0600000,161.1300000,160.9700000,161.0000000,154510
GAZP,5,20181210,173500,160.9900000,161.3400000,160.9500000,161.1600000,177100
GAZP,5,20181210,174000,161.1500000,161.3400000,161.0000000,161.0800000,181270
GAZP,5,20181210,174500,161.1000000,161.4100000,161.0800000,161.3100000,86880
GAZP,5,20181210,175000,161.3100000,161.3400000,161.0100000,161.0100000,98040
GAZP,5,20181210,175500,161.0500000,161.1800000,160.7000000,160.8600000,336740
GAZP,5,20181210,180000,160.8000000,161.0600000,160.8000000,160.8700000,161240
GAZP,5,20181210,180500,160.8700000,161.2700000,160.8300000,161.1900000,103500
GAZP,5,20181210,181000,161.1900000,161.3000000,161.0600000,161.0600000,71950
GAZP,5,20181210,181500,161.0600000,161.2200000,160.8300000,161.1700000,116340
GAZP,5,20181210,182000,161.1600000,161.5000000,161.1200000,161.4500000,215100
GAZP,5,20181210,182500,161.4500000,161.5400000,161.3400000,161.4300000,135760
GAZP,5,20181210,183000,161.4000000,161.4200000,160.9100000,160.9500000,423050
GAZP,5,20181210,183500,160.9400000,161.0000000,160.8400000,160.9700000,199040
GAZP,5,20181210,184000,160.9600000,161.2000000,160.8200000,160.8600000,266270
GAZP,5,20181210,185000,161.0000000,161.0000000,161.0000000,161.0000000,511890
GAZP,5,20181211,100500,160.8000000,161.2100000,160.7000000,161.1800000,240950
GAZP,5,20181211,101000,161.1800000,161.1900000,161.0900000,161.0900000,39560
GAZP,5,20181211,101500,161.0900000,161.2700000,160.5300000,160.7500000,222620
GAZP,5,20181211,102000,160.7500000,160.9400000,160.5000000,160.6200000,149940
GAZP,5,20181211,102500,160.6600000,160.9000000,160.6500000,160.7100000,109620
GAZP,5,20181211,103000,160.7000000,160.9400000,160.6600000,160.9200000,43770
GAZP,5,20181211,103500,160.8600000,160.9200000,160.6800000,160.8100000,25820
GAZP,5,20181211,104000,160.8600000,160.9200000,160.7100000,160.8300000,34110
GAZP,5,20181211,104500,160.8000000,160.9200000,160.7200000,160.7900000,58420
GAZP,5,20181211,105000,160.7900000,160.8500000,160.5600000,160.6700000,45140
